client_id,age,income,years_employed,credit_score,debt_to_income,num_credit_cards,num_late_payments,has_mortgage,has_car_loan,savings_balance,checking_balance,region_risk_score,phone_calls_to_support_last_3m,active_loans,customer_tenure_years,default
2450,22,72616,28,357,0.8391216031061648,3,0,0,0,61422,655,0.3986194139240793,2,3,0,0
2451,25,24221,22,392,0.909718311907776,6,0,0,1,50525,-2552,0.02662758045022451,1,4,16,0
2452,64,157482,13,520,0.5092452505028752,1,3,0,0,3553,9185,0.8394773946996347,3,2,10,0
2453,47,16051,14,531,0.694274746435863,4,3,1,1,8144,12211,0.17709324652204184,3,2,14,0
2454,52,125529,32,663,0.11180037123393716,6,3,1,1,91045,17280,0.6738667648165327,1,4,19,0
2455,41,91918,24,673,0.5652889599539821,5,2,0,0,59931,28971,0.35737581769437,3,4,15,0
2456,28,93116,20,755,0.24869180947113512,4,3,0,0,63712,34387,0.8160654532321651,1,0,8,1
2457,58,137226,16,387,0.4317168850266111,0,1,0,1,5437,1798,0.5096869002537645,1,1,11,0
2458,28,59757,22,319,0.6340505083067194,1,0,0,1,90083,12228,0.3244019244515568,2,2,1,0
2459,23,136008,16,313,0.2569859378537811,2,2,1,0,32518,30739,0.32387066725074043,2,0,14,0
2460,64,197329,13,432,0.05218505779676108,6,0,1,1,23830,29036,0.3269272424215779,3,0,8,0
2461,23,146379,28,333,0.010233856408757513,4,3,1,0,74285,43720,0.788579216919303,2,2,15,0
2462,42,71889,19,507,0.022159535544521547,5,0,1,0,46553,24309,0.7111155988266735,4,1,16,0
2463,26,50944,29,498,0.008349737513769662,6,1,0,1,87885,-256,0.319214107346533,0,4,19,1
2464,22,114555,18,454,0.11035505655787547,1,0,1,0,94825,35503,0.490208088943603,2,2,3,1
2465,43,53134,38,377,0.23948871457012988,1,0,1,1,5915,9548,0.07615338552932538,0,1,7,0
2466,64,173395,12,471,0.22122151418229918,0,0,0,0,28695,37589,0.8275002683594231,1,4,6,0
2467,22,40954,17,588,0.9867965941798967,5,0,1,0,75270,-1470,0.26595480944374594,2,3,5,0
2468,58,104959,22,844,0.3060061052089432,1,1,1,0,14703,32853,0.8892251418386968,2,2,4,1
2469,37,19992,32,719,0.1274207833593991,7,2,1,0,88035,3995,0.596796693012926,2,2,9,0
2470,55,16961,38,306,0.545562544167758,1,2,0,0,21478,19703,0.5678201622160424,2,1,2,0
2471,54,27497,39,459,0.8579574553975083,2,3,0,0,67918,20527,0.16271874231422156,5,0,19,0
2472,43,178623,17,539,0.6780603767876752,0,0,0,0,30128,30032,0.06953535959001644,2,0,16,1
2473,50,28255,8,722,0.2960820891354503,0,3,0,0,53250,26430,0.5526165809818268,3,1,15,0
2474,28,150639,32,835,0.561616159791455,5,2,1,0,91119,-4981,0.467989123255224,1,2,10,0
2475,42,63847,31,369,0.7148559742004091,1,4,1,0,37126,45933,0.11968303357726262,2,2,12,1
2476,64,194075,16,515,0.7281044923677423,2,4,0,0,46799,40730,0.8355877225181867,1,2,17,0
2477,56,35389,18,403,0.6665384552976888,3,1,0,0,94228,18241,0.417240119175715,1,3,13,0
2478,25,190595,26,353,0.870810424775618,4,0,0,1,58248,48986,0.26045780039088695,4,0,1,1
2479,33,138802,5,629,0.8701054583441044,7,1,1,1,32907,2296,0.7882720931463884,0,3,11,1
2480,49,76576,34,502,0.5789365594070033,6,1,1,0,7644,11333,0.913064156776937,0,2,9,1
2481,51,58919,36,587,0.4298563691112123,0,1,0,0,34583,36516,0.3059627031890402,3,0,6,0
2482,67,18358,33,344,0.6415702955650998,2,1,0,1,54560,13628,0.7759498854016472,2,2,1,1
2483,36,103535,19,497,0.8182120013704631,5,1,0,0,15185,14367,0.6525196570085134,4,2,17,1
2484,62,120982,24,515,0.005652104841184724,2,0,0,0,41988,6755,0.9897277837540918,1,1,16,0
2485,50,20698,3,780,0.9919970090148511,1,1,0,0,10446,30493,0.20399270741122755,2,0,15,0
2486,36,81809,9,608,0.18289377232919923,7,0,0,1,23162,48751,0.9606789945064544,2,2,1,1
2487,32,108079,9,734,0.4702489856599762,4,1,0,0,14150,16750,0.31527205670988967,2,4,10,0
2488,37,70805,23,631,0.8720297348428667,0,1,0,1,41304,8025,0.4119542980709723,3,4,18,0
2489,36,177421,20,326,0.22504039904419937,3,0,1,1,95373,-113,0.3588258141455348,0,2,6,0
2490,32,196320,10,465,0.4767952239003832,1,1,0,0,36003,8658,0.2684506970883759,2,1,16,0
2491,28,90033,26,617,0.13258218018117918,0,2,1,1,51746,44348,0.6932225814302936,1,2,14,1
2492,40,113239,15,573,0.3950763253881926,6,1,0,1,66923,226,0.5891453207258446,3,4,8,0
2493,23,145407,25,682,0.17713545479300252,5,0,1,1,77745,30596,0.30569194569209646,1,0,11,0
2494,36,59041,29,664,0.363627748771157,0,0,0,0,983,40799,0.1322124565182763,1,1,7,1
2495,50,46954,15,402,0.373464216792722,2,1,0,0,47114,-1012,0.31737563773320676,1,2,1,1
2496,65,23002,6,802,0.9931707895983327,6,0,1,1,97687,49884,0.3812313116838498,4,4,16,1
2497,43,84783,15,672,0.9948130293037722,4,2,0,0,51274,16663,0.3806534431210701,0,0,15,0
2498,48,122524,34,544,0.11478627866061242,7,2,1,1,87339,13853,0.35725953376259045,1,4,15,0
2499,60,139857,15,468,0.7259687793283472,3,0,1,0,19378,13014,0.0487225062231369,2,1,2,0
2500,25,34738,39,717,0.051745479669101146,4,1,1,0,7548,9239,0.464033107901517,4,3,18,0
2501,40,25703,11,655,0.030192015337188627,2,1,0,1,39621,31046,0.836208097245307,3,2,15,0
2502,60,128776,34,777,0.10533389424496431,3,2,1,0,66311,13422,0.1803662918585185,1,0,10,1
2503,64,195494,20,424,0.965485657007934,3,0,0,1,86901,16816,0.14565734342745273,1,1,8,0
2504,21,158464,35,836,0.9408635478946974,7,1,1,0,96243,22055,0.4718510552448112,1,1,13,0
2505,50,59724,16,701,0.19392782028068045,1,2,0,1,89673,49173,0.37060301215001146,1,3,1,1
2506,41,47299,31,816,0.16167233555371152,3,0,1,0,21531,48482,0.5612806407135509,3,3,12,0
2507,40,30641,5,830,0.24053508651594702,0,1,1,1,17870,1470,0.9470743096629892,3,2,4,0
2508,26,94534,23,553,0.5155469940751422,4,2,0,0,49547,18461,0.7608862503328047,2,2,19,0
2509,42,21305,26,420,0.5697046320354099,5,1,0,0,45738,40534,0.6870581531812978,2,1,13,0
2510,38,33782,19,331,0.22159343043944735,5,3,0,1,67537,-239,0.4159369443936787,4,2,0,1
2511,28,93257,24,336,0.7566227880899452,4,0,0,0,14756,16603,0.28735983638163487,1,2,5,1
2512,59,92963,1,641,0.30955316940265076,1,3,0,1,57707,29155,0.5402641032958808,1,3,10,0
2513,52,136987,8,312,0.9221313255294104,3,0,0,0,40830,44793,0.8854435276612823,0,1,16,0
2514,53,166638,27,482,0.6567227064567306,2,1,0,1,93399,42914,0.8767425105113715,1,4,13,0
2515,36,139591,37,564,0.4363511943036117,6,0,0,1,10046,16996,0.44551494874921715,3,4,13,1
2516,32,82766,2,387,0.7899120017028454,6,0,0,1,23652,34978,0.24622035323653657,4,0,19,1
2517,58,21511,19,761,0.8179146260466648,0,1,1,1,55029,28342,0.22534445025087568,3,3,6,0
2518,54,129816,5,345,0.29048160560894365,1,0,1,1,36956,4913,0.03398841675937547,1,0,18,1
2519,34,172249,38,691,0.33971454383608435,6,1,1,1,13886,36978,0.8426642462959465,3,1,5,0
2520,56,19765,32,418,0.9359551537286034,7,2,1,1,86281,35564,0.26483803383328797,1,4,12,0
2521,53,166426,0,830,0.16474103836327192,7,0,0,1,31823,24999,0.3589991410061667,4,4,9,0
2522,43,38929,36,746,0.0421504169629342,3,3,1,0,38948,26748,0.8092161409340645,4,4,18,1
2523,65,174892,5,345,0.4540553226095492,5,1,1,0,13322,27331,0.12002405177291042,3,0,9,0
2524,22,126576,33,807,0.8012099002436289,2,0,1,0,73330,39380,0.46123407881429945,0,2,4,1
2525,61,175595,14,825,0.7716681063107458,3,2,0,0,6162,48842,0.12234137992133287,2,0,12,0
2526,41,86088,25,302,0.9195306289128325,1,1,0,1,82293,29224,0.44184856951132456,1,4,16,1
2527,22,92525,13,327,0.5332006643690402,7,2,1,1,5905,29363,0.04713957362873278,1,3,4,0
2528,47,28780,6,680,0.10006467156653331,2,1,1,0,94301,19692,0.5176228260134551,1,3,6,0
2529,29,21589,30,456,0.5886889743360161,6,2,1,0,57483,2986,0.7957097190713888,0,0,19,0
2530,21,180884,23,810,0.7783956143532116,2,2,0,1,38457,8146,0.6762966747911504,3,0,6,1
2531,31,108664,30,632,0.0933281202698264,2,1,1,0,84940,46281,0.5091690095774005,1,1,14,1
2532,23,192011,28,413,0.17265740109758976,2,1,1,1,15380,37810,0.8287587121491553,2,0,14,0
2533,43,197565,31,688,0.012290661155670901,7,1,0,0,15508,28599,0.227787974959193,2,0,0,0
2534,46,119188,16,786,0.5936525794468104,6,1,1,1,19676,16352,0.8307962849842787,0,4,11,1
2535,24,108326,13,549,0.8867343919459044,3,0,1,1,88796,5973,0.2763634795881761,2,2,1,0
2536,38,55953,39,614,0.6706633160020995,2,0,1,0,72433,47633,0.36248634120076184,2,4,17,1
2537,26,80785,35,538,0.982040087590982,3,1,1,0,1564,13501,0.12843020166049246,1,2,14,1
2538,55,34309,23,533,0.06303365249976156,2,1,1,1,13870,15866,0.10175475636221887,4,4,6,0
2539,42,69195,26,602,0.9030010851514962,7,2,1,0,14219,13390,0.93211151878558,4,4,8,1
2540,63,40901,24,633,0.8140682873866807,2,3,1,0,81977,38531,0.18997824718497736,2,1,2,1
2541,35,169648,31,412,0.31424152049950493,1,0,1,1,19880,36256,0.33329615506194765,7,2,9,0
2542,42,177580,17,661,0.9735265518372518,3,2,0,0,10379,34528,0.5291516989499332,1,4,1,0
2543,57,40464,17,396,0.28793774817141504,5,1,1,0,54294,36678,0.3478671326031285,2,4,11,0
2544,62,31260,36,315,0.8893047238282185,7,2,1,1,2948,22712,0.870133283378779,3,2,6,1
2545,32,139997,25,675,0.8807485770741894,3,1,1,1,95129,694,0.9007147634467724,2,1,4,1
2546,67,50440,8,689,0.7576576166029725,7,1,0,1,35902,14463,0.3259904573935206,3,2,3,0
2547,69,110082,34,516,0.5634704738128519,4,3,1,0,83507,16662,0.09202769616671347,5,1,0,0
2548,62,120583,7,698,0.12000274961688806,6,0,0,1,8969,-4990,0.21015823400717704,2,1,14,0
2549,58,71683,19,559,0.5319717344964983,5,0,1,0,62805,32648,0.4743929207350639,0,3,8,1
2550,38,139206,21,619,0.35679625565493456,1,1,0,0,20646,44562,0.28848104223372784,2,1,5,0
2551,65,187502,18,495,0.7922170331553517,3,1,0,0,60566,22515,0.453472237531545,2,3,13,1
2552,55,148059,29,777,0.7581292064968449,1,0,0,0,55818,5846,0.7587034997208726,4,0,1,0
2553,50,171177,27,717,0.9106125073726052,5,0,1,1,63451,42258,0.42063843377568855,1,1,11,0
2554,44,93484,34,774,0.014830162431707872,1,1,1,0,3678,41285,0.19699745620793863,0,2,5,0
2555,62,159098,10,843,0.8091032168230461,1,2,0,0,93055,23026,0.35796764058493236,2,3,12,0
2556,50,83309,30,530,0.9384620531246688,0,0,1,0,68879,11982,0.7429812181485331,1,0,3,1
2557,34,60927,38,820,0.7893004491081501,3,2,0,1,4014,12207,0.42406212021377787,0,0,15,1
2558,26,57946,35,499,0.1301944598703667,1,0,1,1,5107,38357,0.2495378529710386,3,1,10,1
2559,23,141503,29,320,0.08127910484088774,0,0,1,1,37423,32985,0.42741163920733183,4,2,5,1
2560,36,156449,22,610,0.02084523980770081,0,0,0,0,32332,34854,0.45480668768265975,6,1,4,0
2561,27,68592,18,733,0.628745225828071,7,0,0,0,34010,7306,0.2963772047770482,1,4,0,1
2562,34,153419,11,670,0.6296726518598873,2,0,1,1,88935,-4688,0.9956850891930389,2,0,18,1
2563,29,48776,14,377,0.9869137142182123,2,1,0,1,2661,38934,0.7676260188886573,4,4,6,0
2564,35,149855,30,841,0.39804317410409573,6,0,0,0,4798,1671,0.6924549869540931,0,4,17,0
2565,41,70798,36,584,0.33190628489749674,5,3,1,1,66076,18084,0.8548669845701441,1,3,9,1
2566,55,150370,36,439,0.6244249271843925,3,1,0,0,22329,39698,0.6664191957654461,2,4,9,1
2567,22,85204,14,581,0.825608672507594,2,1,1,1,56060,30260,0.7909803430551121,4,0,16,1
2568,47,101207,28,557,0.9367739495230019,5,0,1,0,25850,37905,0.412525644518723,4,0,6,0
2569,22,115356,25,659,0.8031241661790386,3,3,0,0,84705,11614,0.5003717699093277,2,2,0,1
2570,55,75652,1,739,0.42667398061580475,5,0,0,0,3157,47892,0.04699638330284939,1,1,11,0
2571,38,180556,19,569,0.6349142353120641,6,1,0,1,37485,5864,0.28064639140881575,2,2,16,0
2572,34,144572,14,433,0.856299326716117,6,2,1,1,5336,43114,0.368012409233316,2,2,15,1
2573,40,35922,3,403,0.49060968831173946,0,1,0,0,72701,10224,0.6254702254193297,1,1,19,1
2574,38,180100,21,394,0.2166866437053927,0,0,1,1,93154,42462,0.4642112847939034,2,0,14,0
2575,30,166388,37,779,0.16972343974787296,3,1,0,0,42280,39414,0.6078382624232994,2,3,18,0
2576,45,91996,22,540,0.0001577445780567288,5,0,0,1,52145,39543,0.7133273345138818,2,4,19,0
2577,22,163040,25,312,0.7182379949812843,5,0,1,1,79290,-4957,0.04271866766767052,2,3,16,0
2578,45,45266,10,446,0.1110972088459905,2,1,0,0,5209,35300,0.2582777470036145,4,4,3,0
2579,53,170072,27,394,0.24383909969594042,2,0,0,1,61402,19476,0.17090387254473238,4,1,3,0
2580,56,160083,1,592,0.29787633152279336,3,0,1,1,80026,22500,0.18745511917097124,1,1,2,0
2581,51,17866,7,324,0.5603798601367683,4,0,0,0,93137,23269,0.5031253956319915,2,2,7,1
2582,34,127669,28,571,0.39795727729576924,2,4,0,0,7645,14841,0.7399787764999253,3,1,8,0
2583,21,20898,10,804,0.6746739920231618,1,0,1,0,38508,33152,0.27277703392537733,2,4,1,0
2584,66,33395,36,465,0.05563865932870271,2,0,0,0,57822,25931,0.8244492381357122,5,3,18,1
2585,36,185091,17,386,0.12393919426443945,4,4,0,1,6018,615,0.8924565172085739,1,3,17,1
2586,66,19006,13,790,0.4992115035332667,5,0,1,1,50908,22961,0.35053387202035236,1,3,15,0
2587,23,180465,9,440,0.3369647878468298,0,0,0,0,26374,27513,0.6813565389542252,2,3,17,0
2588,55,25956,34,402,0.2958133627513597,7,0,0,1,5713,16890,0.11704929408510811,1,2,17,1
2589,61,196114,8,525,0.06702807903752273,7,0,0,0,95608,21870,0.7440282854858219,2,3,11,0
2590,26,152150,34,593,0.8957191747480014,0,1,1,0,87071,30763,0.1650238754766188,0,4,1,1
2591,45,175703,10,605,0.6918185861250508,5,0,0,0,96856,47790,0.6874158037710209,1,2,0,0
2592,33,110676,11,553,0.12161815681964938,0,1,1,1,93099,40876,0.4219000034601844,1,2,15,1
2593,54,136724,2,479,0.06504595773714061,2,1,0,1,84498,42175,0.9284563216185407,0,2,16,1
2594,28,77901,38,339,0.974872533431243,6,2,0,1,1026,39327,0.46446058183239725,0,1,0,0
2595,41,122227,13,819,0.6811725504395049,0,0,0,0,70009,47436,0.030902817467594712,0,2,2,0
2596,54,132192,27,845,0.4174560710937415,6,2,0,0,70203,38302,0.48066903624589696,3,4,19,0
2597,24,187646,10,535,0.7017310407557849,4,0,0,1,51106,19746,0.7954987438599931,1,3,15,0
2598,45,46417,38,762,0.7563317864801591,6,3,0,1,93425,32109,0.6470843308868499,2,1,13,0
2599,35,103020,24,527,0.7799622023887793,4,3,0,1,91676,24836,0.966315196614674,2,3,15,0
2600,24,98639,20,782,0.47787730565305764,2,1,0,1,82506,4831,0.8432724900647458,3,0,8,0
2601,65,109881,9,729,0.429882758124848,5,0,0,0,81477,28384,0.5265516628975629,0,1,1,1
2602,32,185526,14,321,0.01102808426890034,1,1,1,1,94564,28007,0.2065205656053981,1,4,12,0
2603,52,147659,18,642,0.926557115141838,2,2,0,1,33452,33820,0.0037746298221230656,3,1,4,1
2604,52,136688,21,339,0.6033078783889431,0,2,1,0,87962,34222,0.9805023970013682,2,2,19,1
2605,48,130584,20,472,0.2031539371899681,2,1,1,1,3268,24069,0.9383196983026701,3,1,16,1
2606,33,101567,31,738,0.9196034194214366,7,1,0,1,80729,37816,0.27414399407519285,3,2,5,1
2607,51,90886,22,478,0.9149319017702964,7,0,1,1,93602,36882,0.6382157862237271,0,3,16,1
2608,34,164888,12,432,0.9891841643660959,4,0,1,0,658,49039,0.7292395628861537,2,1,1,1
2609,40,44432,4,650,0.8740565631389788,2,2,1,0,34064,46056,0.578013461032595,2,1,6,0
2610,38,194689,3,824,0.9977843878200647,2,1,1,1,34293,12196,0.8429616748380978,0,4,16,0
2611,49,87373,27,839,0.24468618812327259,1,1,0,0,43042,-1,0.07782464843201375,1,0,7,0
2612,26,180289,13,805,0.8422495851992341,4,1,1,1,7792,19026,0.8964940341502134,0,1,0,0
2613,52,35884,7,383,0.8230283087957645,3,0,0,1,6604,-3270,0.39201901116649207,1,3,18,0
2614,49,20454,8,763,0.23094035922073375,3,2,1,0,47821,-1576,0.48069002157479146,1,2,4,1
2615,63,89960,34,642,0.09843754900099078,4,0,1,1,38557,33830,0.4447336504216721,0,3,4,0
2616,22,117421,36,579,0.9794205136775996,3,0,1,0,7420,24716,0.5312862229693549,2,4,0,0
2617,43,58618,20,562,0.29602455152061036,0,4,0,0,38521,26226,0.5981684718857535,1,1,9,0
2618,39,62111,17,465,0.8708917904678061,3,1,0,0,61951,-2793,0.7103434329791919,1,0,9,1
2619,51,185685,32,592,0.0041271546746038945,7,0,0,1,23018,8031,0.5249403390752041,0,0,2,0
2620,25,135592,7,808,0.021024807219602204,0,1,0,1,63076,23008,0.6847732560088903,3,1,11,1
2621,39,74993,16,525,0.4658713086963684,4,1,1,1,5108,24484,0.3382974435907006,5,0,11,0
2622,54,143652,30,469,0.23871468393506357,3,1,0,1,92686,41635,0.9366808702579869,0,3,6,1
2623,30,154920,33,747,0.6898412834359643,3,0,1,0,70783,-1632,0.06453101979976916,0,2,15,0
2624,45,93672,5,801,0.5655643255679543,5,5,0,1,73937,16855,0.5455406085610935,1,1,19,0
2625,22,81125,21,826,0.07748579745049144,6,0,1,1,17007,-2773,0.08739617602171468,5,2,2,1
2626,31,132509,13,678,0.16262829631571707,0,0,1,0,9997,43522,0.44276703603693035,3,0,6,0
2627,51,76602,2,500,0.3880492700584143,0,0,0,0,5261,25322,0.2575823576528299,3,4,13,0
2628,35,57222,11,549,0.18560406395543316,2,1,1,1,69804,38220,0.9369034495826476,4,2,3,0
2629,29,64223,35,708,0.7922223472439286,1,2,1,0,71520,7817,0.01307538638594341,0,4,9,1
2630,43,80333,11,424,0.41607023555328004,7,0,1,1,20926,41474,0.39120363114145706,1,3,1,1
2631,39,198804,1,412,0.09343186684249927,3,0,1,1,97398,42130,0.7820427497069545,1,4,15,1
2632,29,137650,1,436,0.48434290227212484,5,1,1,0,97994,8226,0.18846141265146577,1,2,2,0
2633,55,64420,14,795,0.09083818106141417,1,0,0,0,65546,38877,0.8155882046662529,2,2,14,0
2634,41,90504,22,449,0.12893730541981718,6,0,0,1,17144,39480,0.8597250878248238,1,1,7,0
2635,29,17462,28,642,0.2396098320282053,6,0,1,1,25903,26157,0.7080029996457701,1,4,15,1
2636,48,24460,16,620,0.8595277052474898,7,0,1,1,1177,15764,0.20906918242617079,0,3,10,0
2637,66,114319,31,831,0.9246125323329719,5,1,0,1,92482,13204,0.27203865658156234,2,1,10,1
2638,27,155347,6,588,0.8262577293320691,1,1,0,1,60952,-4812,0.16693472869536197,3,1,10,0
2639,36,159341,29,788,0.33407721741784724,7,2,0,0,9168,25397,0.18406373720139968,3,3,0,0
2640,36,144593,27,791,0.27244644110883165,7,1,1,1,2389,4414,0.03649229647537533,3,1,1,0
2641,53,137672,13,551,0.5491556907902392,7,3,1,0,6364,32989,0.8573150811982665,2,3,19,0
2642,24,87920,29,376,0.7218531605331123,7,1,0,0,27033,36438,0.5285022874278358,2,0,0,1
2643,24,37553,16,691,0.9933727881601748,3,1,0,0,48545,1746,0.3277592238870516,3,1,18,0
2644,59,170438,31,711,0.13157071187892622,6,0,0,1,11865,9331,0.28957699606340803,2,2,19,0
2645,60,59036,5,472,0.049291999023804434,7,2,1,1,18936,6254,0.5446962964475864,3,0,9,0
2646,37,163441,23,500,0.694355888995271,5,0,1,0,77863,5217,0.32668482178994906,1,1,18,0
2647,57,157867,5,516,0.8322257835039055,0,5,1,0,97788,10583,0.863717975010348,4,3,10,0
2648,59,85021,26,675,0.8463487798664232,2,0,0,0,3741,32380,0.21095743503691078,2,0,11,1
2649,49,122205,17,310,0.6784635490771607,5,3,1,0,89537,46040,0.8823017914128527,3,0,9,0
2650,56,176215,23,311,0.9540158041191871,4,0,0,0,3839,29318,0.6640924530034291,1,2,6,0
2651,58,175497,36,734,0.5110047635445869,6,2,0,1,19139,10800,0.9566292204549701,3,1,7,1
2652,59,103209,23,672,0.9138147983362125,7,0,0,0,46905,25212,0.015107241635693436,1,1,10,1
2653,57,90139,37,572,0.967812136991523,6,1,1,1,90934,42333,0.059095565711156484,1,3,17,0
2654,55,20368,33,808,0.8471574570031077,7,0,1,0,52749,22492,0.5008945939365732,6,0,15,1
2655,27,150693,39,431,0.3097585632586206,3,0,1,0,25036,27592,0.9123788300320483,2,2,0,1
2656,47,73829,14,618,0.19621565117029527,3,1,1,1,45272,233,0.7307949515301451,3,3,5,0
2657,48,144036,10,467,0.5481200649818184,4,1,1,1,1740,17019,0.6221359325193333,3,3,16,1
2658,42,29719,21,696,0.45301475038018846,6,4,1,0,84044,6447,0.03160215566018376,2,2,12,0
2659,34,44227,23,479,0.877758342192733,7,2,0,1,58788,9036,0.3541637884126093,2,1,9,0
2660,27,124430,0,357,0.10003167106715372,1,1,0,1,31611,5998,0.34585289290285726,1,2,9,0
2661,57,153638,17,779,0.2577400613115186,2,1,1,0,70827,27801,0.5420856822599057,2,1,0,1
2662,42,27306,11,759,0.7517989445187085,1,1,1,0,31109,19871,0.2578277793467618,5,4,6,1
2663,25,68822,27,360,0.09498664497731213,4,0,1,0,19481,22076,0.26715571517776004,2,0,19,0
2664,22,39042,39,668,0.3207644140217002,4,3,0,1,5247,39739,0.6208608000767594,1,2,8,0
2665,47,161158,6,420,0.38715539405398314,2,0,1,0,53621,23152,0.9445675433141566,3,3,10,0
2666,41,163459,22,845,0.62259379656269,4,1,0,0,21383,-3571,0.6601791036366953,1,1,19,0
2667,58,173114,20,316,0.15813264571936458,4,0,1,1,64535,49398,0.6681301239810351,2,0,1,1
2668,35,104424,33,795,0.8606044903497095,6,1,0,0,25319,5381,0.9862148133881156,3,0,0,0
2669,41,197690,10,796,0.44754223546627425,5,0,0,1,39334,-3013,0.15347816706979012,2,2,11,0
2670,30,164395,21,804,0.9170217118805565,7,0,1,1,23728,24319,0.03383477420036041,0,3,6,0
2671,43,33019,34,831,0.4678699136339316,6,2,0,0,99156,17655,0.7455139507462982,1,2,18,1
2672,59,90426,28,614,0.27504025894073336,2,1,0,1,30442,14266,0.4387874331898721,3,3,4,1
2673,25,55863,27,368,0.14182882868767488,3,3,0,1,86846,43028,0.4288233547520063,4,4,11,0
2674,21,126023,17,460,0.003745094711284813,1,1,0,0,42521,38737,0.22530337636303233,1,2,13,0
2675,33,156355,13,444,0.5321574849848356,3,3,1,1,64777,6889,0.5068630405190385,5,1,6,0
2676,41,164351,17,684,0.10715669692692342,3,3,0,0,86988,44014,0.44217234372487324,1,2,7,1
2677,46,61999,27,568,0.3917277636311782,5,0,0,0,12137,43477,0.3454500078463286,1,2,13,0
2678,65,77780,23,753,0.5892717612370867,1,1,0,0,43636,-3453,0.44274515933841885,5,4,11,0
2679,41,37908,7,817,0.2756858969027003,3,0,1,0,14905,44614,0.38383477072288985,1,4,8,0
2680,38,141278,7,649,0.17522429236611525,7,1,1,0,87309,39275,0.9398963580895366,2,2,9,0
2681,57,128002,3,409,0.7747216226093416,2,0,0,1,30024,49457,0.9802516574758353,4,3,9,0
2682,65,196297,26,782,0.9467911722816206,1,0,1,1,64966,28281,0.839900932511754,1,4,0,0
2683,52,184024,35,706,0.100440417861966,0,2,1,1,17702,40056,0.990414091012125,2,4,5,0
2684,56,115706,4,350,0.15559032438500786,5,0,1,0,16505,8550,0.26571942902918,0,3,13,0
2685,37,183735,32,702,0.9600126572527187,7,2,1,0,69790,174,0.8429251099189397,2,0,8,0
2686,55,137019,33,775,0.03778422181224628,3,3,1,0,61071,31334,0.406629011902621,3,4,11,0
2687,69,124708,29,386,0.9776323365504722,7,1,1,0,8498,15187,0.7461363977777534,1,4,18,1
2688,31,194001,7,367,0.004644483084988771,7,0,1,1,77710,-1062,0.20139264063047324,2,3,19,0
2689,41,24343,38,341,0.8736686556513313,4,1,0,1,58456,-3529,0.8119560897413073,3,3,11,0
2690,46,91173,25,356,0.3073251809877495,1,2,0,0,94958,11721,0.08346442615691951,0,2,12,1
2691,24,115260,36,495,0.9385888581772965,0,1,0,0,29733,2051,0.27055770671640367,0,2,2,1
2692,54,185863,33,361,0.31694528863558546,4,2,1,0,67432,2444,0.8219526168471556,3,0,10,0
2693,68,175206,6,562,0.654306321534056,7,2,0,1,57158,22657,0.7471592218218515,1,0,1,0
2694,38,193173,39,411,0.08003256976593665,0,0,1,1,3911,31180,0.5012467549912892,2,0,17,1
2695,60,84443,27,477,0.242329811453739,7,5,1,0,49105,24799,0.6727927742902089,2,1,17,0
2696,55,72530,38,325,0.7736793464792507,3,1,0,0,73876,-2608,0.18557402449592963,1,3,8,1
2697,61,192871,38,709,0.5286858536788197,7,1,0,1,82959,10729,0.66776362234628,2,4,0,1
2698,49,150899,27,830,0.9279690617870447,4,0,0,1,64322,28744,0.007976167341492535,1,3,15,0
2699,49,111143,13,616,0.4287514083413543,3,4,0,0,36672,49130,0.8332158673815061,3,3,0,0
2700,58,159771,37,831,0.8698123658139231,4,2,1,0,70412,38205,0.5162876079989436,5,0,19,0
2701,62,129527,3,405,0.4489554374782375,1,0,0,0,66239,24709,0.9438784516095817,1,3,4,1
2702,41,151385,17,763,0.9792482787019853,7,3,0,1,63804,31836,0.47816426732278183,3,1,16,1
2703,62,159670,24,545,0.9598343813988768,6,0,1,0,61727,4895,0.4330872823263411,0,4,7,0
2704,33,126362,6,380,0.3291367055560803,2,0,1,1,6440,12255,0.45005281239781403,1,0,5,0
2705,69,43807,37,695,0.8859236704168032,6,2,1,0,97473,-1591,0.35972862027529606,2,2,0,1
2706,61,191298,27,821,0.8476113742156492,2,5,1,0,67560,46741,0.16667508384265395,2,4,12,1
2707,37,74550,4,563,0.21068039732756283,6,0,1,0,15751,7744,0.8420627269455057,0,2,17,1
2708,29,18558,2,573,0.6242904007832697,0,0,0,1,12730,-3451,0.3890854077582948,2,2,3,0
2709,61,65113,30,471,0.07268231558981486,5,1,0,0,64792,10085,0.5291084281888585,0,3,14,0
2710,21,67999,19,564,0.8367107205834616,4,1,1,1,21380,39467,0.019886916463436433,2,4,13,0
2711,22,182415,18,325,0.17454588350349654,3,0,0,0,28972,15845,0.06025387271399907,3,1,15,1
2712,68,73219,10,768,0.07081470138576451,5,0,1,1,64385,9736,0.5971832294778445,3,3,4,0
2713,49,181258,39,775,0.4002190955388112,1,3,0,0,37113,30389,0.8792280825136088,2,2,0,1
2714,53,183038,2,655,0.5769221385996435,1,2,0,1,10149,-2471,0.4933958280260745,5,4,3,0
2715,30,179841,22,325,0.854916958559771,1,1,0,0,55014,38117,0.16497458060506331,2,3,16,0
2716,60,68218,6,333,0.9742425255217365,2,3,0,1,38402,42509,0.1161273143659689,3,4,5,1
